22100,19937,14426,16863,10966,14757,52795,14106,20625,139718,42859,117749,90619,32356,192720,212063,145710,22480,26521,20946,51973,100365,81113,66124,131103,95687,31105,44137,52830,32384,157906,49197,1586,175237,91099,46955,74825,87364,196365,338746,84528,58425,131636,28852,139497
1372,744,1640,1468,967,873,1338,1315,952,1289,3001,2912,4055,6434,2578,2057,5668,3465,4701,1441,2162,3383,3803,5521,4488,1308,2772,1895,2646,3053,2949,3220,1236,3563,2196,3104,9988,1664,2418,5758,2663,4432,5050,2697,2526
1246,659,450,701,1228,1563,835,910,1045,13753,3114,9393,8849,11248,16746,8129,14253,4491,9116,1496,11113,13784,16558,21678,5739,8933,22216,16304,20177,20765,3866,12829,12726,6856,9444,13410,8518,9660,12327,4545,10662,35511,11653,3925,15377
405,1325,190,565,210,268,2655,302,1347,74,200,53,172,537,189,124,723,200,127,182,328,113,110,31,136,68,5831,118,240,12,142,42,73,132,171,35,117,278,57,588,52,164,132,1545,33
265,128,96,113,244,272,120,91,130,229,1032,644,347,1104,4185,126,1313,1620,1591,45,2636,556,802,3028,1273,160,261,1668,2887,1116,200,202,16890,769,1537,944,217,365,674,482,1362,488,458,1744,390
2868,3035,3300,3104,2163,2734,2641,3243,2801,9305,6231,7364,7859,4292,8306,9126,6919,5116,5365,3760,6651,6338,8247,7542,7381,4732,6850,6535,4889,6956,8993,4916,7549,7723,6360,4961,12699,7515,5751,7125,6177,10109,12164,6865,9698
401,367,269,428,184,251,694,267,687,1290,1665,1623,1230,2021,2051,3246,3065,2394,2414,279,1124,2030,2062,2934,2327,1484,3696,2421,2276,2054,850,1286,397,1944,2131,1548,1085,1130,1625,1591,3249,2184,1903,1841,1853
1785,1615,1898,2317,1755,1440,2026,2005,1808,2806,4128,3480,4069,5346,4310,4342,4117,7008,3543,2685,5022,3634,3238,4995,4074,1836,5679,3702,4114,3493,4796,4781,5912,4112,3189,3085,4621,3618,3347,4219,4192,6107,3445,9266,3318
537,470,732,823,575,538,395,646,473,2353,2194,3180,708,1817,1647,1471,1753,1105,2477,938,1585,1739,1717,6194,1953,1119,1389,2976,1446,1588,1164,860,2161,1606,1582,981,1268,1329,1384,2122,2697,1906,1455,1160,1987
1682,1311,1751,3623,1637,1502,2494,1660,1500,6158,12919,9455,7700,5820,6613,4139,9893,4623,11080,3677,5339,7652,5918,14142,12018,2351,11722,10547,14667,8545,10335,8539,4969,3647,5087,10509,9484,12347,7418,11730,9191,16639,3141,9720,7738
